avar samadhanathode jeevichotte thante paninokkiyal pore pinne itharakkarenkilum pennungale drohikkathirikumallo 	1
finland il ano 	0
india overpopulated allann paranja aadya manushyan coat itta mairan loka pottan thannerolling floor laughing oru 1000 vattam paranju social construct enn evdenno 4 vaakum kaanathe padich vann veenath arun te munnil moonjeelerolling floor laughing 	0
avante athmaav svargathil arumaathikuka aayitikkum 	0
80 k akka n kambi 	0
vishok kannan poda cherukaveruthe kombu korkan varalle 	0
orupad upakaramayoru karyamanu paranju thannath big salute dear doctor sir 	1
joth amal adopt cheytal kutti acha ennum amma ennu vilikkum aa kutti valutaakumbo atinte peril orupaadkal vishamikendi varillethinking face 	0
athokke avrde eshtmnannayi jivikuka 	0
korona virus antharikshathil undakumo 	0
manushyanmaarku chinthikan ulla kazhiv ullathaanu ettavum vellye preshnm 	0
etha eeee nayikal 	0
prassnnan payattadi nokia ippo chinese brand nte keezhilaanu 	0
oru shaasthravum oru samuhavum alla oraluda jivitham thirumanikkunnathukuttikala mathram undakkunnathum alla jivitham aaa parayonnavatta vailittu adichu kodukurachu naal mathram ulla jivitham athu namuk eshttamullathu poola jivikkanamammenayom peggaleayom thiricharijukudaatha alavalathikalkk athiyom padanam nadathu niggalu jivik cheatta ellaarum aggikarichillangilum niggaluda manassariyonna orupaadu pear eppazhum niggaluda kuda und god blus 	1
danji cam ulpadumoo 	0
padanam nadathanm padanam nadathanmaa chetane aarenkilum onnu padipikan viduuupoi padichit vaaa chetaa 	0
basic phone aano upayogikunne 	0
vaitam b12 kazhikunnathe nallathano arokke ethu kazhikkam 	0
sathyamradio joky ok aakan patya typ voic 	0
ee karutha koattu ittavane thallikollavane 	0
aysha aysha naslamualikum 	0
tiktok xnder kalanju 	0
thiruvanandhapurem ake kuzhappamayalle sir tv kanumbol pedy thonnunnu 	0
attraction undenkil ok ennalle sammatham venamathre appo kudungum allenki maneka gandhi varum 	0
mitron pakistan alle 	0
use cheyyuna mobile chinayude alle setta 	0
kevinte oru framework 	0
camster crew camster crew thane ippolum quran enthu annu ennu mannsilayyilla blarama pole oru book alla translate cheythu artham kandathaan 6326 aythu kondu korre karyangal athil parayyannu athu kondu annu word word translate cheyumboo artham angine varunthi oru karyyam thanu manisilakuka quran mathramalla islam inte grandam nqurannntafsirnnsunnah hadith 	0
pubg nirthooo freefire kalikkooo 	0
timetraveler • 7 years ago ellavarkum ariyam accept cheyyan oru madi 	0
lgbqt ennum kettitund q enthaanennaryoothinking face 	0
iyalu puli analothrissur il evadaya 	0
tiktok illenkil lokam illa 	0
ithinidayilum appoppane sredhicha aaa manasundalloo 	0
camster crew link njan itatundu kore previsham ennikku ariyunna pole paranjo appo thane vereenthokke paranju 	0
enth thengha aanu ith malayalikale parayikkaan 	0
ayyo central government uddeshichal e appgal nirodikkan pattum avark vargeeya kalapam chiyyipikkan tanne 24 manikkur tegayunilla 	0
lv chechiii ellam videos sprrrr 	1
mariyathak jeevikunavark pollum jeevikan pattunila pinneya 	0
suryammaa ishanikkaaaa happy wedding anniversary orupadu kaalam happy aayi ith pole tanne orumich jeevikkann guruvayoorappan anugrahikkatte love nnammee nighale 2 pereyum kanan valladh kothi aavukaya 	1
lokam avasanikan aayenn thonunu enthoke kaananm 	0
anjna raj inganeyonnum tnamasha parayelle 	0
eathaaana pallangandi karutha coat evdenno vadakak edthittu vannirikyanu kalyanaghlk thengha chiravan vidam avane okke manna budhii science ne kurich oru mannam kattem ariyatha pottan 	0
remya nandhini ayal paranjad correct anu 	0
motta boss kidukki 	0
ente kude amma ane suryamaaa 	1
love suryammaa 	1
sallu sebastian fan ayallo nerd face 	0
ethaa ee karutha coat itta bababa mandan 	0
evide irunnu namukk cheyan pattunathu egillum namude nadinu vendi chethukude 	0
pubg korean appanu 	0
uc kk pakram jion browser unduxender nu pakram jio switch undu 	0
kure raajumaarille onnum ariyan ponilla 	0
abitha sudeep finlandile janatha athrayum purogamana chinthagathi ayirikkaam njnum ningalum adangunna chuttumulla samoohathe nokeet parayoonammude natumpurathulla ee kutti padikkan sadyatha ulla oru highschool 	0
njangade office il oralkk positive undarunnu engine ellarem check cheyyan paranju enda friends 2 onnichu oru carilan test cheyyan poyathu 2 days kazhinju oralde test positive aayi result vannu positive aaya alde koode poya matte friend kuranjathu oru 3 hrs ayalde koode caril irunnittundavum ippo oru masam avaunnu avan ithuvare oru kuzhappom illa 	0
loga avasanam inginokk sambavikkumennu paraunnund 	0
ani ani njan enikku viswasam illa ennu paranjittullu ninnodu njan paranjittilla viswasikkanda njan ente abhiprayam paranjuellam oral undakkiyathanennu parayunnath vellam thodathe vizhungan ithiri budhimuttund 	0
enthonu virodhafasamsammathikan kazhiyunnillasamoohathinte munnilulla neethi niyamathodu pucham thonnunnuvruthiketta chinthagathiethoke kandondu amgikarikan kure alukalum 	0
ban oppo ivo ban redmi ee vdeo etta settante phone ethaa 	0
njan enta rajithinuvende e appukal kalanju ente rajathine akramikuna oru rajathente oru appum oru kopum venda ji hind 	0
allekkile black shark eduthallo 	0
akhil dev saho annathe kaalam angane eynm penninu oru avashavum illatha kaalam janichath pennu aanenkil kuyich moodunna sthalam avde penninu mungana kodutha mahan aanu nabi innu gulf contril oru pennu janicha avde aakoshm aanu innum nammude nattil oru penkutti janicha innum pithavinu sankadam aanu engane kettikm peedanm ndako athokke alojich gulf nadukailil saho pennungal vilasukayanu athu kanumbol manasilakum nabinte mahatham sthreekale engane bahumanikkanm gulf nattil poyal kaanam pinne bro oru madhatheym nindhikkaruth ne ninte mathathil viswasicho mattullavar daiva doothan kanunna orale ingane avahelikkaruth 	1
files googel thenne aanu bro ellathinekkalum nallathu ads shaly onnum undavilla 	0
minhaj p neyokke nthnja myree ivda povara chinakku rashtreeeyathekkal valuthanedoo rashtram 	0
pavithramaya manushyan mrukamayi ennullathanu sathyam 	0
eviduthe 95 percentage alkarum karyathodu adukumbol cotte ettavante koodeye nilkathullu likum comentum kitan social media yil support oke cheyum real lifil kandal evarode ellarkum epozhum pucham thaneyarikum 	1
ethra nalla manasum sathyamaya pranayavumnngod bless 	1
binu pv njaan paranjallo preparations nammalum cheyyanam ivide kure days aayi kaanunnu 	0
vyasdeep6 oralude varthanam kettitt oru muyuvan samudayathe ningal angane kartharuth 	0
iganea ullavark sadaranna annum penninum ulla snehatteakalum kuludal snehattil aann kannunnad adu yandu konda aganea 	0
happy wedding anniversary 	1
vimal bhasi kunnna oomb 	0
dream yuga alla sherikumulla peranu 	0
etho kanjav addich irunavaneee coat ittukodoth pidich tollikan irrityekuvaaa 	0
polli alla pinne 	0
nivedinte ikku nalla monjan chekkan thanneyanuninaku kandittu thonnunnillayirikkum athinu njangal enthu venam 	0
americal ithokke sadharanamanu 	0
pubg pooyaal modig 	0
engane aavathirikkaan prardhikkam 	0
uc mini chinese ano 	0
surya kiran athinu njan bejar aayillallo 	0
tvm womens collagil nadakunund ena ariv kitiyitund 	0
kut san ishtam ullavar jeebikate avaru arem upadravikunilaloalle oro alukalkum avarude privacy kanum athil poi thala idan namal aara 	1
pooja rajiv ondelum njan ariunnillallo 	0
villisca axe murder case vechu oru video cheyyamo 	0
snapseed google nte app aan 	0
suhaib pulikkal 	0
mask vechal gunam undo 	0
ganga gangasujanth thanendha phn vilichit edukathe 	0
emotionalayipoy alleepottee saramilla chechi 	1
lesbiansine kurich mathram ariyan vanna njannn noru new arivu koodi sammanichathinu ntq broww nbut n aa clg parayumo ennu karuthy video kandu 	0
video kanum munb like adichavar 	0
eeta ethra kalam aayi nan request idunnu onn accept cheythude nname jr mandrake naagrahma kondan neeta 	0
allahuva edu polulla avastayel nenn kakkana 	0
leo lady allah eppo ente mekotto life 	0
parasparam ishttapedunnavar onnaayi jeevikattenad boy aayaalum girl aayaalumavaravarude thaalparygal 	1
appo etta tan tan anna apoooo 	0
adu haram ano halal ano endna nokunad adipo endaayaalum endaa avarde grave vere ningaldedu veree n navar matulavare harm cheydilaloo nnadoke orotharde ishtam 	0
uc browser kalayoola 	0
happy wedding anniversary orupadu eshttamanu enikku suryammaye divem anugrahikkumoru kujju koodi undakatte ennu njan prarthikkunnund 	1
brooo strongly support inganee veerittaaa kaaryangal veenam 	1
kutti kaalam oorma varunu 	0
mottathalayan nalla happy aanallo 	0
suji sudhakaran engane alleyirunu enn 	0
enthanu ge 	0
innathe video redmi 10x ne patti cheyamoolaunch date 	0
corona test ethra dhivasam kazhijal ariyan sadhikum 	0
sathymm bro 	0
nam kudaundu munnottu pokumakkala 	0
nayana ayinu ladies hostelil pineh penungalk vere panni onumilaloladies epolum lock annu 	0
sajna sajna yanik e adutt manasil akan kainjo 	0
ningapkku santhosham tharunna life thiranjedukkuga adhil viswasich jeevikkuga orikkalum society kku vendi act cheyyan nilkkaruth ningal nthano adh thanne aayi nila nilkkuga jeevikkuga angane arinjittum koode nilkkunna sneha banthangal marikkuvolam koode undavum god bless bro 	1
surya ishaan ariyaam 	0
zappy file senter app 	0
deepak s nair iny war poyittu china oru kallu eduthu eriyilla ingottu ethra valiya military aanu ennu paranjaalum india yum aayi war declare chaithaal china pinne kaanilla bhoopadathil lokha raashtrngal ellam kudi theerkum avanmare 	0
elarkum fun oke vende athil spelling miskake 	0
appo mobileo 	0
ruksana k iyalk ishtayo 	0
xiaomi phonine pani kittooo 	0
nikesh 	0
pradhapetta ooro videolum look koodi koodi varanello nikum paranje tharo rahashyam 	0
anadhalayangal kurayatteyennum arumillatha kunjungalk nalla achanammamareyum kittateyennum agrahikunnu 	1
pandillatha palathum ipozhille pandulla jeeviganangal ellam innundo annillathath innille kalathinanusrithamayi ellam marumoro mattangalgay relationship oke purely genetics anunamukk onnm cheyyan patillaakalathil jaranarakal badhikkum poletreatment chilapol use ayekkmennal onnum bhalichillenkil suicide cheyyan patumo motivation il viswasikkunna nammal kuravukale nikathi confidence od koodi jeevikkunna ivare support cheyyukayalle vendath 	1
ivr enthum ayikkoteennal ivaril ninn lokathinu muzhuvan mathruka akavunna aa snehabanthaminnatha lokathinu illatha paraspara vishvasam 	0
nyoonatha alla lyngeegatha 	0
baan chyyan prathikkum 	0
ithellam kalanjal pinne phonel apps undavoola 	0
jithin gireesh saamanya valkkaranam entharanu 	0
ithu kanunnavaril ingane ulla alukal undo undekil like 	0
m shafeequebabu noo said nee mandan 	0
ummma karayippikkalley suryamma 	1
chechi chetta haihappy wedding anniversary 	1
think right enna sangadanayude pravarthakan kevinonnu ponam mishter 	0
bayangaraaa kollam bro 	0
ma parallel space 	0
arun chettan pwolichu 	1
ayaal entha parayunath ennu ayaalkk tahnne ariyilla 	0
12 aswin kp eda punde enik ishtam olla comment njan cheyum ninte permission vangende aavshyam onnum enik illa 	0
pedich pani pidicho 	0
sayyid hisham thangal lokath lgbt angeekaricha 29 rajyangalum mikyathum shastreeyamaayu samoohikamaayum purigamanan nediya rajyangal aan lokathile ettavum peaceful aaya rajya newszealandum athil ulpedum pinne lgbtk death penalith kodukunna rajyangale support cheyunna pyshachika manushyarod ith paranjaal manasilaavilabecause psychologycally traped 	1
kevin vivaram koodi oola aayipoyallo 	0
akku ikku enikk athine prblm onnum illalo mr 	1
arnold kim faraira undalloo orumich irinna nigal sammadhikoooooo 	0
le indiakkar tokinodu 	0
ee kevinte samsaram kettittu deshyam varunnu 	0
athukondayirikkum avar aani tharacha batum 	0
appol brandan maareyum avarude avastha brandanu ennu paranju avare chikilsikkathe vidukayaano vende apol ivarude sexual aayitullathum manasikamayitulla avasthakalum chikilthsa kodukkukayaanu vendathu allathe aa moyanthu arun parayunnathu pole cheyyaruthu 	0
ath comments maathram nokkunnondanoru maatom illa 	0
appo enikkoru doubt egane kuttiyundaavum 	0
attitude engane anu ninte 	0
chinese products depending maximum kurakkanam nammal 	0
anghne paray sis 	0
hamza vvb idhu marilla bro 	0
denji cam illea man 	0
divya nandu sathyam dear 	0
2 years aayo 	0
ayyeeeeeee vattu case 	0
helo appnu pakaram helo maathram sharechat kollilla 	0
pubg korea allethinking face 	0
peter parker ne eatha myre 	0
sayyid hisham thangal pinne lokath mejority peoplsum lgbtyr anukoolikunnavar aan ith vasthuthaparamaya karyam aanavar elaparum mandanmaaraano 	1
ivan oru njarambhannnn 	0
vyas deep ni meannenth theerumaanavum uluppillaathe edukkunnunnath cinema enna otta prajodhanathiloodeyaan n ath aadhyam manassilaakk 	0
moosi haji arun sir good human understand feelingsathinu nalloru manassu venam edoee samoohathil manyathayude makhan moodi dharich nadakkunnavaraanu shakkeelaye polullavare kuttam parayunnathparasparam ellavareyum ellathineyum snehikkuka 	1
mx player vazhi file transfer cheyyam 	0
kure kundanmaareyum kundathikaleyum kanaan pattikozhikode stylil paranchathaaane 	0
arun kurach smart aanu 	0
odraa maireninte angeekaram avark venda 	0
paytm share alibaba annu paytm parayanam 	0
plus brand value nfeature realme 	0
appo njan oru psycho ano eeshwara 	0
pinne ningal parayuu men female annu normal mrg ennu arannu paranjirikunnathu proof 	0
e suryakku rendu kuttikalum oru wifeum unde enittu edakalathu vechu oru vesham kettal anveshichu nokkanm apol ariyam 	0
nan upayogich angane chinakkar cash ondakkanda nan innalethanne kalanju potte pull 	0
shahanaanees shanaanees eth kalathanavoo jeevikunne 	0
nikesh ettavum sathyasandhanaaya manushyan 	0
dr rajesh kumar ippo avde nikkunnath athra safe allallo sir 	0
nimisha rajan ninte koottukaranelle kevin 	0
aswin like cheythe gumuru tappar gumur tappar gummar gummar gummar gumaraaa 	0
jai hind 	0
sex education kandal mathi korach mattam varum 	1
ente ponnoithu ella animals ilum ulla oru karyam anu 	0
nanak aavilleda naarikale 	0
cod kalik pwoli aan 	0
mess kozhikode 	0
arun chettante fan ayii poyii 	1
ozhivakki fake ac ozhivakki 	0
njan border issue vannappo thanne ozhivakki 	0
lv uu sooryammaishanikaaaa god bless uuuu drsss 	1
bro whatsapp number plz hv doubts 	0
megha benjamin nee psyco anenn theliyikkan 2 divasam samsarich kayinnal enik manassilakum pore 	0
vyas deep ha ohk 	0
kettiya pennine thalli kalanjavan kunjum unde avanu 	0
alla pramikkunnavar onnuchallum lgbtq marriedin aarthamundagummm 	0
v p yes bro ur right npubg ku 2gb ude aduth ille athukondaaa download kurayunnath baki ullathinu kurachu mb alle ullath athukondaaaa 	0
honest man ninakke divasa kooliyoo maasakoolioo person facepalming ‍ 	0
mathew p r absolutely right pakshe andha bakthanmarkundakunna 56inchinine oothi peruppiche daivathinte mukalile kayatti iriuthiyirikkukayane nammalke nalla vannam chindhikan unde idhu thumbi yalla therikunna pak alla america polum muttan madikunna china aneface monocle face monocle face monocle face monocle 	0
comedic vendi vannathanoo pottanalloo 	0
anju babu thfooo podee pulle podee 	0
kollam sn college womens il oru penkuttiyude pirake 2 masam pirake nadannu koottukarante sis vazhi aval lesbian aanenn arinju thakarnnpoyi 	0
anthyakalathinte adayalamanu daivanyayavidhi aduthu 	0
mrs shaji orupadu kalam santhoshathode jeevikkan daivam anugrahikkatte 	1
beef kazhikkunnond kuzhappamundo 	0
lil vinz music daa kunnenink thanda illathondano baaki ulloroduindo nu choichu nadakkane answeshppin kandu pidikkapedum nu alle onnu karyaitt irangi thirikk kittumsarolla 	0
kevin mandane kaanumbhaz santhosh pandittine ormavarunnu nnnnsee njan parayam nseensee 	0
evide bapu monu transparency venam eanu paranju karayuvale 	0
dr njan ethupollaru information wait chyvayunnu good saudi arabia 	0
suryammakk visesham undo waiting anutto 	1
njn njn ayi thanne irikkannam ith parayan arem bayakaruth ahead 	0
aadyam enta lgbt enn padichatt vaavivarom illatheth egane alangaram aakki nadakkelletta 	0
eetha ee vadakak edutha karutha kottetta thendi 	0
lokathile etavum valiya mandatharam “dheyvam” 	0
alla enikum thonni 	0
vivo phone rolling floor laughing rolling floor laughing rolling floor laughing rolling floor laughing 	0
janikumbol undaakunath mathramaano ithu alaathe valarnu kayinju chila kaariyagal nammale sodheenikunudo eg 	0
ikka njn oru song ezuthiyittund oru avasaram tharamo 	0
tshit mandak coat ittavan engana ondayath enn oru padanam nadathanam 	0
vidmate pakaram snaptube 	0
alhamdulillah alhamdulillah ooh 	0
xender pokumennulla matramane sankadam 	0
aa kottum suittum okke ittu vannu valliya njayam parayinna alkk prandanuprandhan evrkk engane jeevikkananu ishttam athu avrude ishttam athinokke chothyam cheyyan nammal ara oro manushyanm avaravrudethaya ishttangal ind avarude jeevitham avr jeevikkatte ee kanunnavn markkokke enthan eee prblm ellarm ore reethyil jeevikkanam ennundo enthu idungiya chindha gethiyanu gay lesbian transegender pinne sadhrana kar ellarum manushyar thanne avrude ishttangalkk anusarich jeevikkan polumulla adhikaram elle ee lokhath 	1
ithu prakrithi virudhamalle 	0
ethede ee karutha koott ittavan 	0
achus ibrahim avan kotteshan koduthala 	0
broipol mi phone aduthal pani kittumomi china analo 	0
suryammmaaa kannu nirayaathe kaanan aavilla ammayude e vaakkukalinnathe day ellla ardhathilum abhimanikkan aavunnathu ente suryammaye polulla ammamaarkanuhappy mothers day ammalv uu soo muchhammayku njangal undakum ennum support nuini ente amma karayaruthuathu kaanam njangalku ishtamallaelllam face cheythu amma innu e vijayathil ethiyilleini amma ku kanneer vendalove soo 	1
sreekanth murali ath nammal kanathe pokaruth 	0
kali kallam ennu enik thonnunnu 	0
nikesh polichadakkikevinu koduthu marupadi 	1
alternate apps oru video cheyyamo 	0
xender inum shareit num pakaram 	0
athu ee video yl matramae ulu 	0
le coat ittavan 	0
school kuttikale kondu vannirikkunnukashtam 	0
ano chetta chinese version alle china pubg global vere alle ariyathonda 	0
chines fon je kurichu oru video erakko 	0
paadam onnu paaadam 2 paaadam 3 face hand mouth onaaam clas ano china 	0
ada meone eth engana sheri akum 	0
selma ka nammude manass ingane aayath nammade control kondaano nammukkum kaanille nammal maattanam ennu vichaarichittum mattaan pattatha oru swabhavam ingane ulla mind vech ivar kalyanam kazhichaal enthaakum nammalk pothuve oru dharana und nammal vichaarikkunna pole ellaarum nadakkanam ennu avar ingane oru decision eduthath kond aarkenkilum enthelum problem undo pinne ith nammal kaanunnath nammal avarude bhagath ninnu chindhichu nokku oraal trans aakunnath avar ishtapettittaano aarum mattullavarude munpil parihaasa pathram aakaan aagrahikkilla 	1
snehikunavar aanayalum pennayalum onnichu jeevikatteaareyum compel cheythitallaloooparasparamulla ishtathodeyalleavarum jeevikattesmiling face hearts smiling face hearts 	1
ee coat itta chengayi valiya oversmrt akan ni nathan muppara samsaram kettal ariyam thallu oversmrt 	0
hppy wddng anvsry suryaammanenteyum wdng anvry innale aayirunnuttoonmay 10th 	1
bro pratapgtech realme narzo 10a 256 gb vare expand cheyammo 	0
school pilaaar chirikkaan eny vere onnum parayandaa 	0
morning walk riskyanoo 	0
kevin aliyan mujiiasiya 	0
2 penkuttikalude life poyilla pinne avarum happy ayiarkkum oru dhoshavum undakkatha karyamningal nallathayi jeevich kanikkupinne dr arun kumar epolatheyum pole super 	1
rameeze kp share chat kunna 	0
lokam povandath pole povunnund ningal janicha time maarippoyenne ullu 	0
ee lokath kallanmare undakkiyathum sathya santhanmare undakkiyathum padachavan thanneyan nennu paranjal kallanmarkkum veno avarude vazhiyil sanjarikkan ulla anumathinnathalla nallayum cheethayum padachath oruvanan athil ninn manushyane mathram anugrahichuthanna viveka bhudhi upayogichu venam nallayum cheethayum tharam thirichu jeevikkan athanu neraya jeevitha vazhi 	0
njanum pubg kk pakaram free fire 	0
kevinte prasanam relegios aanu 	0
ithoke pakaram upayogikkan pattunna indian apps oke onu parayavo adutha video il 	0
sir pinneed nammalu chodicha karyangalu detail aayi video cheyyaranu pathivu apol athu kooduthal aalukalku upakaarappedum ipo mikkavaarum coronaye kurichaavum kooduthal videos ipol athyavashyamaaya kaaryam athaanallo 	0
ithu padathu kalichondu irunna aale kottitu kondu vannnadha 	0
heidi saadhiya ye kurichu onnum parayaathadhu endhu kodaanu moleh nee ammayalle aareyum thalli vidaradhu ninakku ennum nalladhu varanamennu praarthikkunnu 	1
epic browser banglore madennsendit alternative xender 	0
chelappo vella copy right issues undakum 	0
njan oru womens collegil padikkunna oralanunjan kadittundu lesbiansinebut avare kanumbol oru arappo veruppo thonnittilla 	1
anaswara krishnan anaswara krishnan vilikko 9562241004 	0
pubg kalayan patilla sory 	0
almesh devraj kanikunavar kaanichotte athinetha 	0
nenju kondano uthamwar cheyane 	0
ayinu athu poyi thalli pottichu kalayananadtha pravashyam vangumbo vere ethnklm vangamnippo ee nadakunna karyam chy 	0
devi aswathy enthu neru athu onnum arkum parayan kayilla 	0
bro njan iddam 	0
oombathe poda china kullanmare 	0
kutty kutty potti pottinloved 	0
evide ok aanubro yude place evide aanu 	0
mrkevin nde avestarolling floor laughing rolling floor laughing poi chavada maire 	0
machaa miui 12 updation okke enna varaa 	0
alshifa alshifa girl alle 	0
edhine oke vedivech kollaanm annum pennum ketta vargangal 	0
dr rajesh kumar sure 	0
pavam jawanmarde jeevan poyath michamm ini kure diplomatic charcha undakum poya jeevan poi namak nastammm 	1
busil vecchu oru incident ondaayathanjn pullikaranod kalippicchupinne ellarum pulliyod deshyappettu 	0
kandal aanum pennum pole nnne 	0
hada athu karyamanu 	0
nikesh eppol happy aayille 	0
tiktok evide umeyappa 	0
bro indian apps nnakuricha video irrakuummooo 	0
afinoo afinoo eth prakrithi virudhamalla misteradhyam ethenthuva ennulla kaaryam manassilaakk bro 	1
nammale polullavark aanungalod matrame pranayam thonulluetra shramichalum namuk ath maatan patillanathe pole aavum avarkum palarkum chilapo ulkollan kazhinjekilla pinne iyaal paranja pole 	0
kevin sociology main eduttu padichayaalaannu tonunnu 	0
saranya bhaskar yesmadhavi kuttiyude ente kadhayil und 	0
oru like tharramo chetttta 	0
yellam cheithu bro uc browserinu pakaram vere eatha upayokkuka 15 nnam undayirunnu yellam uninstall cheithu 	0
sangeetha sankaran ano 	0
ni ethine patti samsarikkan ayittilla ennu manassilayi 	0
ashmeer qt edo 	0
share cheyyan mx playerilum sadikkumallo 	0
enthelum paranju poyaal pinne ellaarum koodi chernn raajyadhrohi aakkum 	1
ethu onnum enik ella jaihind 	0
xender nte alternative zapya aanu njn use cheyyunath 	0
ini instagramum tiktokolikal kolam thondum 	0
haneefa haneefa poda poori poyi randaksharam padichitt vaa enitt entaduth samsarikk hoe muslim ayirikum thendi 	0
ningalkk veroru aanine kettaan pattumo avarkum athupoleyanu thonnuka namitha chechi mukalil paranjekkunna pole sexuality choice 	0
anchor sir r massssss 	0
kevine ground score ittu vilichuvaratthi vadiyakkikondeirikukayannallo 	0
alhamdulillah alhamdulillah bro nan lesbo alla straight aanunan aa kuttye support chythath aanu bro eni ippo nan lesbo aayirunu enghi thanne bro parana pole chathikilla orikalumellam sontham parents innodu thuranu paranane bro 	1
dr chennayil ninnum oru parsel varanund athu 2 3 daysil varumm athu safe anoo kiyyil vagunathuu ndres items anuuu 	0
uc1rerftyt8fuujsdlmrmbkw bro avarudey manasil angny ane tonnunate ipo nammal kashtapette istapette jeevikunnatano seri ivar moolam samoohatil enth presnm ane ullate satayatil namuke purushan ayi sareeravum manasum oru poley work cheyunnate kondane ite tonnatate avarudey avasta manasilakanm manasum sareeravum different ayi marunna avasta 	1
idhehathinte judgement pora 	0
shehzz sabie shedaaa nee ividem vannnoo 	0
rolling floor laughing rolling floor laughing aa poorane myran enn vilikale 	0
sangadayi ammede vaakukalile pain 	1
kuttye adopt cheytha aaa kutty face cheyyenda naanakedukal koode alogikanam 	0
orupad kundan mar comment boxil ivanmark jai vilikunndallo 	0
nazuansumanzu tha eatha kattu kozhi 	0
ath kaliyaaki chirichathallaavare pranayathile kure thamaashakl kettitaann broavide ulla ellaavarum support aayitaa programe kayinjapo pradhikarichath 	1
parallel spacein pakaram eth app aan nallath 	0
njagade ammmaaaa suryammmaaa 	1
pubg uyir 	0
ayin bigg boss 2 il vannath jazla 	0
rolling floor laughing rolling floor laughing rolling floor laughing bullet kondal damage aavatha nenjinda indiakkarkk vidditharam parayathe yudham ozhivakkukayanu vendathu 	0
ellaa nanmakalum jeevithathil nundaakaan yeeshwaranode aatmarthamaayi prarthickunnu sister 	1
bro oru homosexual person nu hetero akan pattumonoru vykthikku ithine kurichu oru idea um illengil eth type annu engane ariyum 	0
onnu contact cheyyo 	0
yes feminism ettavum kuduthal konduvarunnathu jazlamadasheriand teamival okke aanu ee society de nanakedu 	0
marriage kazhinjit bharyayude oru mind um illathasociety de mumpil nalla bharthavu chamayunnaennum kanneerum orupidi swapnangalum mathram wife nu nalkunna males nekal ethrayo bhedam 	0
ee kevin etha rolling floor laughing 	0
eeee kevin oru mandanano 	0
onnu poda indiakkar undakkiya phonugal kanduellam 3g aayu 	0
hi bronkurach vaikinsukamano 	0
aarumillathathilum bhedamalley potta oru achanengilum undavunnathu avanum avantey oru niyamavumpinney niyamam karanam evidey ellarum sukhayittu jeevikkuvalley 	1
chance mahn kure pizhacha myrolikal tiktok venom ennum paranj nilppundavanokka putty adicha filter mathy kalukuthi ninna mannunvenda 	0
mallu kid chocolate cinema kandiyille 	0
njaan ee prgrm kaanan varunnath thanne arun chettane kaananaan ishtaan orupaad ishtaan 	1
ilove surya amma 	1
enik parayan ullad idupole ulla theeta case kond vann chanel nde vila kalayarud 	0
xander engane ippo dlt aakka 	0
pubg korean aanu china alla onnu google cheythu nokku 	0
pubg korean aan 	0
ellaa aanungalum ith pole aayaal sooper aayene ngulfilulla husbendinte kash vaangi dhoortadikkunna joliyum kooliyum illatha pottathikal okke pettelum 	0
suhail pa polayadi mone modi karanamane road nirmaanam thudagiye modi yane eppo athirthi venum anne chinayode parajha 1st pm nni bjp kke athiranel athe para caa nrc aayirikkum ninna chodippiche athe njagal nadappakkum niyalla ninte thanda vicharichal polum oru chukkum cheyyan aavullada nayintamone 	0
pubg ozivakanamengil njan marikanam pubg uyir 	0
aa mottathalayan entha parayunnath 	0
thettidharanakal maran sahichu ee vdo 	0
data collect cheyyunnathil prashnam illalle 	0
ee thaadikkarante role enikk thannaal nannaayi cheyyam shambalam korach mathi 	0
kripesh nandu haha 	0
avarellam gays aayikolanamenillla 	0
sneham aanu ellam sareeram pinne good 	1
free fire ki jai 	0
seenath seena manusya roopam ullathkond matrm manusyar aakilla ennathinulla thelivanu ningale pole ullavar 	1
bossinenentha nerath thekkinkaadu mythaanathu 	0
ammu b ishtayi 	0
60 chinese anu pubg 	0
valsan sugam aha pullu kalkku ariyilla njan support 	0
china phone nnn aaano chinese app kal nirodhikkunnath 	0
doctor replykannuril ninnum maricha 28 vayasulla aal nte naatilaan 	0
trangenders ayirikum ivar 	0
ganga gangasujanth 	0
arun s pani paliya 	0
poyi cheyth nok mariyalo 	0
wrong brother arivillayma oru thettalla athoru alankaram aakaruth rand adi kittiyal maarunnu enn paranjille ath mikavarum bisexuals aarikum avarkum kuranjum koodiyum alavil man woman nod attraction undavum athum adi kitty maarunnathonumalla mikavarum avare aarikum thangal udeshiche 	1
kettunna ella pennungaludeyum jeevitham thakarnnathanoente arivil alla 	0
eppo whatsapp problems undu sar yandha kariyamnu manasilakunilla 	0
ara 80 kk face monocle 	0
vclip vazhi money earn cheyan sadhikkumo 	0
madhavumm snehavum kutticherkands avshyamillla ibde njamhal jeevicholam inee athinte peril entj vannalum njangal anubavicholamm 	0
chetan ennum poliyan 	1
china appsnchina virus 	0
pad vaangichu kodukkum 	0
sooryaammi smiling face hearts smiling face hearts smiling face hearts smiling face hearts smiling face hearts happy wedding anniversary amma oru kunjaava endaavatte 	1
kevin entha ee parayunnath face vomiting face vomiting face vomiting iyale enthina kondu vannathu 	0
orikalm illa bhaaaaii behanooooom 	0
avar okk anubavikum innallangil nalea yangilum 	0
ninakku sudappikal panni theettam kalakki thannonsankikalodithra ethra chorichil 	0
ithinu pakaram indian apps varanam 	0
ellam kallanjhu pubg mathram kalayilla 	0
